Train,basketball,basketball/basketball_4_1_1.avi,basketball_Side,basketball_Pass, ,250
Train,basketball,basketball/basketball_4_1_10.avi,basketball_Side,basketball_Shoot, ,250
Train,basketball,basketball/basketball_4_1_100.avi,basketball_Side,basketball_Pass, ,251
Train,basketball,basketball/basketball_4_1_101.avi,basketball_Side,basketball_Shoot, ,250
Train,basketball,basketball/basketball_4_1_102.avi,basketball_Side,basketball_Pass, ,250
Train,basketball,basketball/basketball_4_1_103.avi,basketball_Side,basketball_Pass, ,250
Train,basketball,basketball/basketball_4_1_104.avi,basketball_Side,basketball_Pass, ,250
Train,basketball,basketball/basketball_4_1_105.avi,basketball_Side,basketball_Pass, ,94
Train,basketball,basketball/basketball_4_1_106.avi,basketball_Side,basketball_Pass, ,250
Train,basketball,basketball/basketball_4_1_107.avi,basketball_Side,basketball_Shoot,basketball_Basket,250
Train,basketball,basketball/basketball_4_1_108.avi,basketball_Side,basketball_Shoot,basketball_Basket,251
Train,basketball,basketball/basketball_4_1_109.avi,basketball_Side,basketball_Shoot, ,250
Train,basketball,basketball/basketball_4_1_11.avi,basketball_Side,basketball_Pass, ,250
Train,basketball,basketball/basketball_4_1_110.avi,basketball_Players, , ,71
Train,basketball,basketball/basketball_4_1_111.avi,basketball_Side, , ,250
Train,basketball,basketball/basketball_4_1_112.avi, , ,basketball_Players Idle,95
Train,basketball,basketball/basketball_4_1_113.avi,basketball_Side, ,basketball_Players Idle,79
Train,basketball,basketball/basketball_4_1_114.avi,basketball_Side,basketball_Pass, ,250
Train,basketball,basketball/basketball_4_1_115.avi,basketball_Side,basketball_Shoot, ,116
Train,basketball,basketball/basketball_4_1_116.avi,basketball_Side,basketball_Pass, ,251
Train,basketball,basketball/basketball_4_1_117.avi,basketball_Side,basketball_Shoot, ,221
Train,basketball,basketball/basketball_4_1_118.avi,basketball_Side,basketball_Pass, ,250
Train,basketball,basketball/basketball_4_1_119.avi,basketball_Side,basketball_Pass, ,251
Train,basketball,basketball/basketball_4_1_12.avi,basketball_Side,basketball_Shoot, ,251
Train,basketball,basketball/basketball_4_1_120.avi,basketball_Side,basketball_Pass, ,250
Train,basketball,basketball/basketball_4_1_121.avi,basketball_Side,basketball_Pass, ,250
Train,basketball,basketball/basketball_4_1_122.avi,basketball_Side,basketball_Shoot, ,251
