Test,cricket,cricket/cricket_1_1_1.avi,Removed,cricket_Bowling,Removed,35
Test,cricket,cricket/cricket_1_1_10.avi,Removed,cricket_Bowling,Removed,195
Test,cricket,cricket/cricket_1_1_100.avi,Removed,cricket_Ball stop,Removed,187
Test,cricket,cricket/cricket_1_1_101.avi,Removed,cricket_Fielder ball Throw,Removed,127
Test,cricket,cricket/cricket_1_1_102.avi,Removed,,Removed,241
Test,cricket,cricket/cricket_1_1_103.avi,Removed,,Removed,250
Test,cricket,cricket/cricket_1_1_104.avi,Removed,cricket_Fielder ball Throw,Removed,188
Test,cricket,cricket/cricket_1_1_105.avi,Removed,,Removed,240
Test,cricket,cricket/cricket_1_1_106.avi,Removed,cricket_Player entering/leaving,Removed,153
Test,cricket,cricket/cricket_1_1_107.avi,Removed,cricket_Player entering/leaving,Removed,250
Test,cricket,cricket/cricket_1_1_108.avi,Removed,,Removed,51
Test,cricket,cricket/cricket_1_1_109.avi,Removed,cricket_Missed,Removed,250
Test,cricket,cricket/cricket_1_1_11.avi,Removed,cricket_Six,Removed,151
Test,cricket,cricket/cricket_1_1_110.avi,Removed,cricket_Catch out,Removed,56
Test,cricket,cricket/cricket_1_1_111.avi,Removed,,Removed,28
Test,cricket,cricket/cricket_1_1_112.avi,Removed,,Removed,31
Test,cricket,cricket/cricket_1_1_113.avi,Removed,cricket_Out,Removed,36
Test,cricket,cricket/cricket_1_1_114.avi,Removed,cricket_Out,Removed,81
Test,cricket,cricket/cricket_1_1_115.avi,Removed,,Removed,83
Test,cricket,cricket/cricket_1_1_116.avi,Removed,,Removed,217
Test,cricket,cricket/cricket_1_1_117.avi,Removed,cricket_Fielder ball Throw,Removed,182
Test,cricket,cricket/cricket_1_1_118.avi,Removed,cricket_Player entering/leaving,Removed,250
Test,cricket,cricket/cricket_1_1_119.avi,Removed,,Removed,250
Test,cricket,cricket/cricket_1_1_12.avi,Removed,cricket_Bowling,Removed,167
