Train,handball,handball/handball_8_1_1.avi,Removed,handball_Goal,Removed,155
Train,handball,handball/handball_8_1_10.avi,Removed,,Removed,144
Train,handball,handball/handball_8_1_100.avi,Removed,handball_Pass ball,Removed,134
Train,handball,handball/handball_8_1_101.avi,Removed,handball_Pass ball,Removed,250
Train,handball,handball/handball_8_1_102.avi,Removed,,Removed,87
Train,handball,handball/handball_8_1_103.avi,Removed,handball_out,Removed,145
Train,handball,handball/handball_8_1_104.avi,Removed,,Removed,56
Train,handball,handball/handball_8_1_105.avi,Removed,handball_Pass ball,Removed,251
Train,handball,handball/handball_8_1_106.avi,Removed,,Removed,250
Train,handball,handball/handball_8_1_107.avi,Removed,handball_out,Removed,234
Train,handball,handball/handball_8_1_108.avi,Removed,handball_Goal,Removed,81
Train,handball,handball/handball_8_1_109.avi,Removed,handball_Pass ball,Removed,250
Train,handball,handball/handball_8_1_11.avi,Removed,,Removed,222
Train,handball,handball/handball_8_1_110.avi,Removed,,Removed,149
Train,handball,handball/handball_8_1_111.avi,Removed,handball_Pass ball,Removed,250
Train,handball,handball/handball_8_1_112.avi,Removed,handball_Pass ball,Removed,250
Train,handball,handball/handball_8_1_113.avi,Removed,handball_Goal,Removed,160
Train,handball,handball/handball_8_1_114.avi,Removed,handball_Goal,Removed,126
Train,handball,handball/handball_8_1_115.avi,Removed,handball_Pass ball,Removed,250
Train,handball,handball/handball_8_1_116.avi,Removed,handball_Pass ball,Removed,250
Train,handball,handball/handball_8_1_117.avi,Removed,handball_Pass ball,Removed,250
Train,handball,handball/handball_8_1_118.avi,Removed,handball_Pass ball,Removed,250
Train,handball,handball/handball_8_1_119.avi,Removed,handball_Pass ball,Removed,42
Train,handball,handball/handball_8_1_12.avi,Removed,handball_Pass ball,Removed,250
Train,handball,handball/handball_8_1_120.avi,Removed,handball_Pass ball,Removed,250
Train,handball,handball/handball_8_1_121.avi,Removed,handball_Pass ball,Removed,250
Train,handball,handball/handball_8_1_122.avi,Removed,handball_Pass ball,Removed,250
Train,handball,handball/handball_8_1_123.avi,Removed,handball_Goal,Removed,94
Train,handball,handball/handball_8_1_124.avi,Removed,handball_Pass ball,Removed,250
Train,handball,handball/handball_8_1_125.avi,Removed,handball_Pass ball,Removed,251
Train,handball,handball/handball_8_1_126.avi,Removed,handball_Pass ball,Removed,228
Train,handball,handball/handball_8_1_127.avi,Removed,handball_Goal,Removed,250
Train,handball,handball/handball_8_1_128.avi,Removed,handball_Pass ball,Removed,30
Train,handball,handball/handball_8_1_129.avi,Removed,handball_Pass ball,Removed,250
Train,handball,handball/handball_8_1_13.avi,Removed,handball_Pass ball,Removed,250
Train,handball,handball/handball_8_1_130.avi,Removed,handball_Goal,Removed,58
Train,handball,handball/handball_8_1_131.avi,Removed,,Removed,174
Train,handball,handball/handball_8_1_132.avi,Removed,handball_Pass ball,Removed,250
Train,handball,handball/handball_8_1_133.avi,Removed,handball_Pass ball,Removed,250
Train,handball,handball/handball_8_1_134.avi,Removed,handball_out,Removed,250
Train,handball,handball/handball_8_1_135.avi,Removed,handball_Pass ball,Removed,250
Train,handball,handball/handball_8_1_136.avi,Removed,handball_Pass ball,Removed,76
Train,handball,handball/handball_8_1_137.avi,Removed,handball_Pass ball,Removed,159
Train,handball,handball/handball_8_1_138.avi,Removed,handball_Goal,Removed,168
Train,handball,handball/handball_8_1_139.avi,Removed,handball_Pass ball,Removed,153
Train,handball,handball/handball_8_1_14.avi,Removed,handball_Pass ball,Removed,250
Train,handball,handball/handball_8_1_140.avi,Removed,handball_Goal,Removed,64
Train,handball,handball/handball_8_1_141.avi,Removed,,Removed,90
Train,handball,handball/handball_8_1_142.avi,Removed,handball_Goal,Removed,250
Train,handball,handball/handball_8_1_143.avi,Removed,,Removed,35
Train,handball,handball/handball_8_1_144.avi,Removed,handball_Goal,Removed,177
Train,handball,handball/handball_8_1_145.avi,Removed,handball_Pass ball,Removed,251
Train,handball,handball/handball_8_1_146.avi,Removed,handball_Pass ball,Removed,35
Train,handball,handball/handball_8_1_147.avi,Removed,,Removed,237
Train,handball,handball/handball_8_1_148.avi,Removed,handball_Pass ball,Removed,250
Train,handball,handball/handball_8_1_149.avi,Removed,handball_Goal,Removed,250
Train,handball,handball/handball_8_1_15.avi,Removed,handball_Goal,Removed,43
Train,handball,handball/handball_8_1_150.avi,Removed,handball_Goal,Removed,66
Train,handball,handball/handball_8_1_151.avi,Removed,handball_Pass ball,Removed,250
Train,handball,handball/handball_8_1_152.avi,Removed,handball_Pass ball,Removed,102
Train,handball,handball/handball_8_1_153.avi,Removed,handball_Pass ball,Removed,250
Train,handball,handball/handball_8_1_154.avi,Removed,handball_Pass ball,Removed,171
Train,handball,handball/handball_8_1_155.avi,Removed,,Removed,166
